年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2008,45,69,100985,0,0,0,0,0,32,3,3,15,16,2.0,0.0,2.0,0.0,0.0,0.0,71.0,193.6,8.066666666666666,8.688756686294258,44.8,0.8,44.00000000000001,1.9388817109494307,33.12,18.62,10.449999999999996,1.6590755374440913,26.094054232804236,24.756380952380947,24.861666666666665,28.385357142857146,27.92337301587301,25.3991156462585,1.6433637683335045,81.55673809523809,2.1966746031746034,6.97,80.0,0.0,2008-11-16
2008,46,61,106895,0,0,0,0,0,29,1,1,12,18,1.0,0.0,0.0,0.0,0.0,1.0,62.0,8.200000000000001,0.34166666666666673,0.6226986616240682,2.2,0.0,2.2,2.3119677162357046,29.76,16.46,11.430000000000005,2.1573089316132252,23.137046957671966,20.925396825396824,21.01628968253968,25.58805555555556,25.677619047619054,23.07632653061225,2.1457782335656748,71.47195687134503,2.2883414786967418,5.36,73.0,0.0,2008-11-23
2008,47,47,107330,0,0,0,0,0,12,9,2,8,16,2.0,1.0,1.0,0.0,0.0,0.0,49.0,9.4,0.39166666666666666,0.9753111729381404,4.0,0.0,4.0,1.8469085861810244,27.5,15.61,9.78,1.6539771581299243,21.71559193121693,19.977619047619047,20.26333333333333,23.697976190476194,23.6930753968254,21.524081632653065,1.6428528893733376,72.77940476190476,2.2452152777777776,5.6,67.71428571428571,0.0,2008-11-30
2008,48,56,107059,0,0,0,0,0,25,0,6,11,14,4.0,0.0,2.0,0.0,1.0,1.0,60.0,6.4,0.26666666666666666,0.4668736600974118,1.8,0.0,1.8,1.69584255403955,26.47,12.48,10.65,1.4048395663963669,20.179900793650788,19.01371428571429,19.080833333333327,22.05869047619048,21.82369047619048,19.62802721088435,1.3892974241411953,69.42154761904762,2.2806944444444444,6.11,63.57142857142857,0.0,2008-12-07
2008,49,45,113233,0,0,0,0,0,16,4,3,10,12,3.0,2.0,1.0,0.0,0.0,0.0,48.0,3.0,0.125,0.2558022333927045,1.0,0.0,1.0,2.5843930654034017,27.9,10.28,13.38,2.1593096601858,19.483511904761905,17.37590476190476,17.221547619047616,21.674404761904764,22.26964285714286,19.437482993197282,2.1512530428090075,64.09525793650793,2.4593650793650794,6.89,60.42857142857143,0.0,2008-12-14
2008,50,34,113210,1,0,0,0,0,7,1,2,12,11,3.0,0.0,3.0,0.0,0.0,0.0,37.0,28.4,1.1833333333333331,3.495048257011708,17.4,0.0,17.4,2.3114845045864962,26.9,14.02,12.07,2.1891281417993738,20.88172619047619,18.776476190476192,18.52154761904762,23.154761904761905,23.621547619047607,20.86965986394558,2.1845656815592056,70.41684523809523,2.080257936507937,5.91,58.285714285714285,0.0,2008-12-21
2008,51,44,109185,0,0,0,0,0,18,2,3,11,10,2.0,0.5,1.5,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7353933190659085,27.22,11.82,13.9,2.6420023870335165,19.75452380952381,17.052285714285713,16.961190476190474,22.47369047619048,23.04642857142857,19.845986394557823,2.6334240771488866,62.857114087301596,2.1361805555555557,4.96,51.5,0.0,2008-12-28
2008,52,29,109309,0,0,0,0,0,5,2,4,10,8,1.0,1.0,0.0,0.0,0.0,0.0,30.0,25.0,1.0416666666666667,1.6534329680123547,7.2,0.0,7.2,1.8800233581729144,25.91,15.52,9.510000000000002,1.6191768258146717,20.12796626984127,18.54028571428571,18.535357142857144,21.86531746031746,22.16904761904762,20.012981859410434,1.610969105922479,73.13437797619048,2.2957172619047617,6.41,45.642857142857146,0.0,2009-01-04
2008,53,21,63406,0,0,0,0,0,8,2,3,2,6,0.5,0.5,0.0,0.0,0.0,0.0,15.0,25.0,1.0416666666666667,1.6534329680123547,7.2,0.0,7.2,1.8800233581729144,25.91,15.52,9.510000000000002,1.6191768258146717,20.12796626984127,18.54028571428571,18.535357142857144,21.86531746031746,22.16904761904762,20.012981859410434,1.610969105922479,73.13437797619048,2.2957172619047617,6.41,38.92857142857143,0.0,2009-01-11
2009,1,10,28922,0,0,0,0,0,3,2,0,2,3,0.5,0.0,0.5,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4776858563916082,22.56,12.36,6.850000000000001,1.3104874928169683,16.794722222222227,15.476166666666668,15.386666666666667,17.737916666666667,18.66875,16.931309523809524,1.3018580336482763,64.2253125,2.0166319444444447,4.68,33.857142857142854,0.0,2009-01-11
2009,2,26,108302,0,0,0,0,0,6,6,1,7,6,1.0,0.0,1.0,0.0,0.0,0.0,27.0,61.2,2.5500000000000003,4.303385926777032,14.4,0.0,14.4,1.9328823937371984,25.76,11.56,10.580000000000002,1.9301178133026688,18.623894510582012,16.937392063492062,16.80797619047619,20.907710317460314,21.03717063492064,18.18215419501134,1.9186708200602725,71.55950730994151,2.266172149122806,5.16,29.142857142857142,0.0,2009-01-18
2009,3,31,114067,0,0,0,0,0,6,0,7,10,8,3.0,0.0,2.0,0.0,1.0,0.0,34.0,1.4,0.05833333333333333,0.20834057958412536,1.0,0.0,1.0,1.9969740604512227,24.43,9.68,13.29,1.9306179443864544,16.70193783068783,14.760412698412699,14.591210317460318,18.542400793650803,19.200357142857143,16.815510204081633,1.9155337517823288,63.606525793650796,2.1171597222222216,5.77,27.142857142857142,0.0,2009-01-25
2009,4,40,134453,0,0,0,0,0,11,3,3,8,15,1.0,0.0,1.0,0.0,0.0,0.0,41.0,3.2,0.13333333333333333,0.19261736493723072,0.6,0.0,0.6,2.1890652105312687,27.54,11.02,11.93,1.7070927376060865,19.11198412698413,17.598761904761904,17.270515873015874,20.964880952380952,21.23710317460317,18.971972789115647,1.697361968021826,72.85876587301586,2.1975426587301587,6.19,27.714285714285715,0.0,2009-02-01
2009,5,24,51409,1,0,0,0,1,8,2,3,7,2,7.0,1.0,5.0,0.0,1.0,0.0,31.0,2.6000000000000005,0.10833333333333336,0.37290477472739975,1.8,0.0,1.8,2.2454173798435764,27.1,11.76,11.33,2.172056855610881,20.40281746031746,18.267142857142858,17.95202380952381,22.615476190476194,23.08285714285714,20.53292517006803,2.1610277538036344,71.25896825396826,2.225357142857143,5.12,27.357142857142858,0.0,2009-02-08
2009,6,43,128880,1,0,0,0,0,11,6,4,10,11,4.0,1.0,3.0,0.0,0.0,0.0,47.0,37.2,1.55,1.7024279337361736,5.8000000000000025,0.0,5.8000000000000025,1.7271162156352176,26.52,14.68,11.4,1.6038379829875231,20.949880952380948,19.386380952380954,19.242976190476192,22.352142857142855,23.11809523809524,21.001768707482988,1.5946514990217595,77.90275793650794,1.888055555555556,5.25,29.785714285714285,0.0,2009-02-15
2009,7,56,115557,1,0,0,0,0,21,5,3,7,19,4.0,1.5,2.0,0.0,0.5,0.0,44.0,21.4,0.8916666666666666,2.5761306790150065,12.6,0.0,12.6,2.2708355019756943,31.85,13.86,13.13,2.1372864439340447,22.327619047619052,20.152380952380952,20.039880952380948,24.37845238095238,25.00869047619048,22.48469387755102,2.110955269599856,78.15581349206349,1.8446031746031744,7.08,33.92857142857143,0.0,2009-02-22
2009,8,37,111840,1,0,0,0,0,12,2,1,13,8,4.0,2.0,1.0,0.0,1.0,0.0,41.0,61.40000000000001,2.5583333333333336,2.3091343506334496,8.8,0.2,8.600000000000001,1.7092883508385512,26.32,15.19,7.560000000000002,0.9289867174481956,21.435737433862432,20.54628571428571,20.594404761904762,22.41097222222221,22.64464285714286,21.30374149659864,0.9177058057734118,81.88734325396825,2.1165436507936506,6.57,37.857142857142854,0.0,2009-03-01
