年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2010,47,2696,1439712,28,2,1,11,10,764,240,202,661,777,143.0,13.0,81.0,3.0,30.0,16.0,2839.0,610.4,25.43333333333333,26.135943377499967,83.8,3.6,80.2,1.1428173147218903,25.55,9.27,7.399999999999999,0.8367472380630312,19.584966364323503,18.85971428571429,18.92253968253968,20.790024943310648,20.460277777777776,19.292750242954323,0.8195057583814417,72.42804294367755,2.407731353634201,14.27,4179.285714285715,0.0,2010-11-28
2010,48,2344,1505906,12,3,1,8,5,629,212,145,583,746,120.0,8.0,64.0,5.0,28.0,15.0,2464.0,23.0,0.9583333333333334,1.5219885923890228,5.4,0.0,5.4,1.4249982804277963,27.39,9.66,8.48,1.2419902181735278,20.88507605820105,19.725045351473923,19.825238095238106,22.46264455782313,22.332482993197278,20.590733722060254,1.2217140390930123,73.81414203447905,2.013146247487725,8.89,3776.0,0.0,2010-12-05
2010,49,1987,1518648,14,1,0,3,5,558,157,160,479,610,113.0,8.0,55.0,2.0,35.0,13.0,2100.0,4.199999999999998,0.17499999999999996,0.29672121302810417,1.0,0.0,1.0,2.1778767558425733,29.51,5.59,12.64,1.7572329192145335,17.618190665154952,16.033356009070292,15.87549886621315,19.628452380952385,19.82031746031746,17.33896015549077,1.7366067788405175,65.6036973682167,1.9418686868686863,16.42,3312.8571428571427,0.0,2010-12-12
2010,50,1534,1446161,15,0,1,6,5,457,136,119,365,430,82.0,5.0,44.0,2.0,18.0,13.0,1616.0,1405.8,58.575,27.473326985499487,133.00000000000003,26.4,106.60000000000002,1.9162571499564485,28.43,2.45,11.36,1.2624206191145433,16.057050264550266,15.092462585034015,14.871218820861678,17.334688208616782,17.771952947845804,15.71363621639132,1.2354217996912804,75.87672257060593,2.2415097455137385,17.46,2809.714285714286,0.0,2010-12-19
2010,51,1477,1535620,10,0,0,5,4,468,103,87,399,401,81.0,9.0,39.0,5.0,18.0,10.0,1558.0,718.1999999999997,29.925,17.734252046595422,60.8,6.6000000000000005,54.2,1.614799438258255,25.06,2.03,12.02,1.1997406797504742,16.46069397203326,15.570489795918364,15.522962018140593,17.832947845804988,18.048032879818606,15.941205053449952,1.1770093476221093,72.63913133289846,2.207896944064707,11.91,2472.0,0.0,2010-12-26
2010,52,1167,1517315,11,2,1,4,3,354,88,82,303,319,78.0,9.0,39.0,8.0,14.0,8.0,1245.0,4.2,0.17500000000000002,0.6575646769313466,3.2,0.0,3.2,2.873333659590404,24.49,2.15,15.5,2.5313325864396874,14.237517857142857,11.676595238095233,12.062541666666668,16.857351190476187,17.717279761904766,13.824108843537415,2.500578896598441,61.02880848830076,1.89239041599498,9.17,2122.1428571428573,0.0,2011-01-02
2011,1,984,1666568,6,1,1,8,6,176,85,97,260,344,57.0,2.0,32.0,3.0,18.0,2.0,1041.0,546.8000000000002,22.78333333333333,9.76985900243889,43.60000000000001,10.6,33.00000000000001,1.3260393579880805,20.0,2.8,8.2,0.4472990848118198,13.608597883597884,13.388253968253972,13.292970521541948,13.939002267573695,14.214285714285712,13.411435050210562,0.3891986457063787,81.92623110399883,2.452301361560853,15.0,1837.5714285714287,0.0,2011-01-09
2011,2,965,1613438,2,0,0,4,8,151,81,104,258,357,55.0,3.0,29.0,0.0,18.0,5.0,1020.0,1304.0,54.33333333333334,13.144371143330641,80.2,34.0,46.2,1.2405853738497818,22.0,0.2,9.7,0.42371163197582784,11.975099206349206,11.84079365079365,11.376303854875285,12.130130385487526,12.51734693877551,12.014755425979915,0.3854150502418831,81.71575771195084,2.5006319995793684,16.0,1577.7142857142858,0.0,2011-01-16
2011,3,937,1792799,6,1,1,1,7,158,95,87,205,376,51.0,7.0,20.0,4.0,12.0,8.0,988.0,501.0,20.875,7.940608343796161,37.0,6.6,30.4,1.2186379483769003,22.0,2.9,8.0,0.9081731668714322,14.710988284202573,13.642448979591837,13.984126984126986,15.727947845804989,15.758900226757367,14.709653385163591,0.8849140231130187,80.96307471264367,2.5976007232633886,12.0,1366.857142857143,0.0,2011-01-23
2011,4,847,1971916,7,0,0,4,4,133,82,111,209,297,45.0,2.0,31.0,1.0,9.0,2.0,892.0,699.1999999999997,29.13333333333333,11.930912231119072,46.6,8.2,38.40000000000001,0.8121942691692842,19.0,0.8,9.2,0.359061472345931,13.505470521541953,13.47716553287982,13.299404761904759,13.863095238095234,13.825453514739227,13.256235827664401,0.28481328118087595,82.16023516492751,2.754980202908337,14.0,1194.2857142857142,0.0,2011-01-30
