年,週,腸病毒健保就診人次,健保就診總人次,就診類別_年齡層_住院_0-2,就診類別_年齡層_住院_10-14,就診類別_年齡層_住院_15+,就診類別_年齡層_住院_3-4,就診類別_年齡層_住院_5-9,就診類別_年齡層_門診_0-2,就診類別_年齡層_門診_10-14,就診類別_年齡層_門診_15+,就診類別_年齡層_門診_3-4,就診類別_年齡層_門診_5-9,腸病毒急診就診人次,年齡別_0,年齡別_1-3,年齡別_16+,年齡別_4-6,年齡別_7-15,腸病毒總人數,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速,腸病毒總人數_moving_avg,爆發預測,DT
2017,6,948,1023739,11,0,0,4,4,297,47,86,241,258,60.0,10.0,37.0,1.0,7.0,5.0,1008.0,2.2,0.09166666666666666,0.3063340981839027,1.4,0.0,1.4,1.9805245303260377,26.0,8.5,11.0,1.7352878133369425,15.748214285714285,14.393852813852813,14.038961038961036,17.185064935064936,18.331168831168828,15.395299938157079,1.708106668290644,64.01289900888585,3.1830237905369483,11.0,2202.1428571428573,0.0,2017-02-12
2017,7,713,1034121,12,0,0,1,2,201,37,99,180,181,37.0,6.0,23.0,3.0,4.0,1.0,750.0,0.2,0.008333333333333333,0.040824829046386304,0.2,0.0,0.2,3.2399680182257247,27.0,11.0,14.0,3.161254099079577,18.3015873015873,15.215584415584415,14.987012987012987,21.37770562770563,22.516233766233764,18.233766233766232,3.142279128652534,67.006927830941,2.041516404647984,8.5,1826.2857142857142,0.0,2017-02-19
2017,8,624,1017765,6,0,1,2,0,179,25,76,171,164,42.0,8.0,22.0,4.0,3.0,5.0,666.0,188.6,7.858333333333332,11.334975371242173,48.0,0.0,48.0,1.9202006878422329,29.0,11.0,12.0,1.3595323804377708,17.955086580086586,16.963636363636365,16.98106060606061,19.899350649350648,19.379329004328998,17.294990723562154,1.3089407885611029,79.05849851902484,2.950862240829346,11.0,1469.7142857142858,0.0,2017-02-26
2017,9,538,1004451,6,0,0,1,3,158,38,70,135,127,26.0,7.0,13.0,1.0,1.0,4.0,564.0,0.6000000000000001,0.025000000000000005,0.08968544062928813,0.4,0.0,0.4,2.5044946922977482,28.0,11.0,11.0,2.325071149488376,18.187229437229444,15.74025974025974,15.860389610389607,20.32792207792208,21.36688311688312,18.224489795918373,2.3081546808767004,67.43391148325361,2.2668831168831165,9.9,1131.4285714285713,0.0,2017-03-05
2017,10,552,1028974,5,0,2,4,5,125,42,84,142,143,24.0,4.0,10.0,2.0,7.0,1.0,576.0,179.39999999999995,7.474999999999999,8.719954626926231,32.0,0.0,32.0,1.7630158955642417,28.0,13.0,9.0,1.2886777670463128,18.431998556998554,17.425974025974025,17.2521645021645,19.91774891774892,20.11688311688312,18.012987012987015,1.269916897725958,78.47607655502392,2.2145021645021647,9.0,890.5714285714286,0.0,2017-03-12
2017,11,630,1039368,5,1,0,3,1,167,42,96,159,156,32.0,6.0,15.0,2.0,7.0,2.0,662.0,110.8,4.616666666666666,8.617457844987982,30.4,0.0,30.4,1.986008840940566,29.0,4.0,21.0,1.7020625102383915,19.563203463203465,18.14069264069264,18.02099567099567,21.09902597402597,22.106601731601724,19.1295609152752,1.6779438422595483,76.38108940964204,2.513369362185152,9.4,749.0,0.0,2017-03-19
2017,12,629,1046995,8,0,0,4,0,172,32,92,130,191,31.0,3.0,21.0,3.0,3.0,1.0,660.0,145.0,6.041666666666668,10.090887695973713,38.2,0.0,38.2,2.442744610792671,30.0,12.0,12.0,1.9887062223516745,20.722943722943725,19.061471861471862,19.218073593073594,22.87012987012988,23.48106060606061,19.96660482374768,1.9630896889166127,73.88467485513537,2.6957393578643583,9.4,698.0,0.0,2017-03-26
2017,13,569,1044377,7,0,0,4,1,139,46,71,138,163,35.0,5.0,13.0,10.0,4.0,3.0,604.0,136.2,5.675,7.869768793907813,25.800000000000004,0.0,25.800000000000004,3.354052652355968,29.0,11.0,14.0,3.004292330081324,20.278715728715728,17.22121212121212,17.789502164502164,23.557034632034632,24.211580086580085,19.76437847866419,2.97780595251612,62.936476987924344,2.4262933280170116,11.0,640.2857142857143,0.0,2017-04-02
2017,14,534,1018762,8,0,0,5,2,122,31,100,126,140,32.0,4.0,18.0,2.0,7.0,1.0,566.0,27.6,1.15,3.2191006035307708,14.6,0.0,14.6,2.775564021620143,32.0,12.0,14.0,2.68376886354435,23.34235209235209,20.225974025974022,20.933982683982684,25.92207792207792,26.79545454545455,23.497217068645643,2.668652880274123,65.79517686261107,1.859090909090909,7.1,614.0,0.0,2017-04-09
2017,15,531,1020445,6,0,0,1,0,153,44,84,118,125,26.0,4.0,16.0,0.0,5.0,1.0,557.0,539.0,22.45833333333333,32.809143962258936,144.4,1.0,143.4,2.1357347520188026,34.0,15.0,11.0,1.8114282306811764,23.842532467532465,21.933766233766235,22.623376623376625,25.99296536796537,26.080086580086583,23.395176252319107,1.790149884703616,77.14666628692943,2.1407737240829348,8.4,598.4285714285714,0.0,2017-04-16
